Weir Name,Stream Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Situk Lower,Situk RIver,2004,6/7/2004,7-Jun,Counted live,Sockeye,Adult,39
Situk Lower,Situk RIver,2004,6/8/2004,8-Jun,Counted live,Sockeye,Adult,751
Situk Lower,Situk RIver,2004,6/9/2004,9-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2004,6/10/2004,10-Jun,Counted live,Sockeye,Adult,163
Situk Lower,Situk RIver,2004,6/11/2004,11-Jun,Counted live,Sockeye,Adult,138
Situk Lower,Situk RIver,2004,6/12/2004,12-Jun,Counted live,Sockeye,Adult,324
Situk Lower,Situk RIver,2004,6/13/2004,13-Jun,Counted live,Sockeye,Adult,126
Situk Lower,Situk RIver,2004,6/14/2004,14-Jun,Counted live,Sockeye,Adult,328
Situk Lower,Situk RIver,2004,6/15/2004,15-Jun,Counted live,Sockeye,Adult,281
Situk Lower,Situk RIver,2004,6/16/2004,16-Jun,Counted live,Sockeye,Adult,4
Situk Lower,Situk RIver,2004,6/17/2004,17-Jun,Counted live,Sockeye,Adult,944
Situk Lower,Situk RIver,2004,6/18/2004,18-Jun,Counted live,Sockeye,Adult,894
Situk Lower,Situk RIver,2004,6/19/2004,19-Jun,Counted live,Sockeye,Adult,234
Situk Lower,Situk RIver,2004,6/20/2004,20-Jun,Counted live,Sockeye,Adult,1946
Situk Lower,Situk RIver,2004,6/21/2004,21-Jun,Counted live,Sockeye,Adult,74
Situk Lower,Situk RIver,2004,6/22/2004,22-Jun,Counted live,Sockeye,Adult,75
Situk Lower,Situk RIver,2004,6/23/2004,23-Jun,Counted live,Sockeye,Adult,752
Situk Lower,Situk RIver,2004,6/24/2004,24-Jun,Counted live,Sockeye,Adult,505
Situk Lower,Situk RIver,2004,6/25/2004,25-Jun,Counted live,Sockeye,Adult,1949
Situk Lower,Situk RIver,2004,6/26/2004,26-Jun,Counted live,Sockeye,Adult,848
Situk Lower,Situk RIver,2004,6/27/2004,27-Jun,Counted live,Sockeye,Adult,319
Situk Lower,Situk RIver,2004,6/28/2004,28-Jun,Counted live,Sockeye,Adult,976
Situk Lower,Situk RIver,2004,6/29/2004,29-Jun,Counted live,Sockeye,Adult,90
Situk Lower,Situk RIver,2004,6/30/2004,30-Jun,Zero fish observed,Sockeye,Adult,0
Situk Lower,Situk RIver,2004,7/1/2004,1-Jul,Counted live,Sockeye,Adult,882
Situk Lower,Situk RIver,2004,7/2/2004,2-Jul,Counted live,Sockeye,Adult,1670
Situk Lower,Situk RIver,2004,7/3/2004,3-Jul,Counted live,Sockeye,Adult,2124
Situk Lower,Situk RIver,2004,7/4/2004,4-Jul,Counted live,Sockeye,Adult,768
Situk Lower,Situk RIver,2004,7/5/2004,5-Jul,Counted live,Sockeye,Adult,905
Situk Lower,Situk RIver,2004,7/6/2004,6-Jul,Counted live,Sockeye,Adult,514
Situk Lower,Situk RIver,2004,7/7/2004,7-Jul,Counted live,Sockeye,Adult,1066
Situk Lower,Situk RIver,2004,7/8/2004,8-Jul,Counted live,Sockeye,Adult,1197
Situk Lower,Situk RIver,2004,7/9/2004,9-Jul,Counted live,Sockeye,Adult,337
Situk Lower,Situk RIver,2004,7/10/2004,10-Jul,Counted live,Sockeye,Adult,555
Situk Lower,Situk RIver,2004,7/11/2004,11-Jul,Counted live,Sockeye,Adult,802
Situk Lower,Situk RIver,2004,7/12/2004,12-Jul,Counted live,Sockeye,Adult,1732
Situk Lower,Situk RIver,2004,7/13/2004,13-Jul,Counted live,Sockeye,Adult,305
Situk Lower,Situk RIver,2004,7/14/2004,14-Jul,Counted live,Sockeye,Adult,49
Situk Lower,Situk RIver,2004,7/15/2004,15-Jul,Counted live,Sockeye,Adult,2629
Situk Lower,Situk RIver,2004,7/16/2004,16-Jul,Counted live,Sockeye,Adult,1583
Situk Lower,Situk RIver,2004,7/17/2004,17-Jul,Counted live,Sockeye,Adult,1001
Situk Lower,Situk RIver,2004,7/18/2004,18-Jul,Counted live,Sockeye,Adult,1173
Situk Lower,Situk RIver,2004,7/19/2004,19-Jul,Counted live,Sockeye,Adult,41
Situk Lower,Situk RIver,2004,7/20/2004,20-Jul,Counted live,Sockeye,Adult,1009
Situk Lower,Situk RIver,2004,7/21/2004,21-Jul,Counted live,Sockeye,Adult,1918
Situk Lower,Situk RIver,2004,7/22/2004,22-Jul,Counted live,Sockeye,Adult,274
Situk Lower,Situk RIver,2004,7/23/2004,23-Jul,Counted live,Sockeye,Adult,548
Situk Lower,Situk RIver,2004,7/24/2004,24-Jul,Counted live,Sockeye,Adult,2350
Situk Lower,Situk RIver,2004,7/25/2004,25-Jul,Counted live,Sockeye,Adult,569
Situk Lower,Situk RIver,2004,7/26/2004,26-Jul,Counted live,Sockeye,Adult,656
Situk Lower,Situk RIver,2004,7/27/2004,27-Jul,Counted live,Sockeye,Adult,944
Situk Lower,Situk RIver,2004,7/28/2004,28-Jul,Counted live,Sockeye,Adult,90
Situk Lower,Situk RIver,2004,7/29/2004,29-Jul,Counted live,Sockeye,Adult,77
Situk Lower,Situk RIver,2004,7/30/2004,30-Jul,Counted live,Sockeye,Adult,48
Situk Lower,Situk RIver,2004,7/31/2004,31-Jul,Counted live,Sockeye,Adult,92
Situk Lower,Situk RIver,2004,8/1/2004,1-Aug,Counted live,Sockeye,Adult,597
Situk Lower,Situk RIver,2004,8/2/2004,2-Aug,Counted live,Sockeye,Adult,553
Situk Lower,Situk RIver,2004,8/3/2004,3-Aug,Counted live,Sockeye,Adult,209
Situk Lower,Situk RIver,2004,8/4/2004,4-Aug,Counted live,Sockeye,Adult,112
Situk Lower,Situk RIver,2004,8/5/2004,5-Aug,Counted live,Sockeye,Adult,590
Situk Lower,Situk RIver,2004,8/6/2004,6-Aug,Counted live,Sockeye,Adult,101
Situk Lower,Situk RIver,2004,8/7/2004,7-Aug,Counted live,Sockeye,Adult,98
Situk Lower,Situk RIver,2004,8/8/2004,8-Aug,Counted live,Sockeye,Adult,182
Situk Lower,Situk RIver,2005,5/25/2005,25-May,Counted live,Sockeye,Adult,154
Situk Lower,Situk RIver,2005,5/26/2005,26-May,Counted live,Sockeye,Adult,57
Situk Lower,Situk RIver,2005,5/27/2005,27-May,Counted live,Sockeye,Adult,1028
Situk Lower,Situk RIver,2005,5/28/2005,28-May,Counted live,Sockeye,Adult,101
Situk Lower,Situk RIver,2005,5/29/2005,29-May,Counted live,Sockeye,Adult,727
Situk Lower,Situk RIver,2005,5/30/2005,30-May,Counted live,Sockeye,Adult,946
Situk Lower,Situk RIver,2005,5/31/2005,31-May,Counted live,Sockeye,Adult,741
Situk Lower,Situk RIver,2005,6/1/2005,1-Jun,Counted live,Sockeye,Adult,1072
Situk Lower,Situk RIver,2005,6/2/2005,2-Jun,Counted live,Sockeye,Adult,688
Situk Lower,Situk RIver,2005,6/3/2005,3-Jun,Counted live,Sockeye,Adult,1266
Situk Lower,Situk RIver,2005,6/4/2005,4-Jun,Counted live,Sockeye,Adult,332
Situk Lower,Situk RIver,2005,6/5/2005,5-Jun,Counted live,Sockeye,Adult,1753
Situk Lower,Situk RIver,2005,6/6/2005,6-Jun,Counted live,Sockeye,Adult,1241
Situk Lower,Situk RIver,2005,6/7/2005,7-Jun,Counted live,Sockeye,Adult,910
Situk Lower,Situk RIver,2005,6/8/2005,8-Jun,Counted live,Sockeye,Adult,1309
Situk Lower,Situk RIver,2005,6/9/2005,9-Jun,Counted live,Sockeye,Adult,1353
Situk Lower,Situk RIver,2005,6/10/2005,10-Jun,Counted live,Sockeye,Adult,608
Situk Lower,Situk RIver,2005,6/11/2005,11-Jun,Counted live,Sockeye,Adult,307
Situk Lower,Situk RIver,2005,6/12/2005,12-Jun,Counted live,Sockeye,Adult,498
Situk Lower,Situk RIver,2005,6/13/2005,13-Jun,Counted live,Sockeye,Adult,528
Situk Lower,Situk RIver,2005,6/14/2005,14-Jun,Counted live,Sockeye,Adult,115
Situk Lower,Situk RIver,2005,6/15/2005,15-Jun,Counted live,Sockeye,Adult,395
Situk Lower,Situk RIver,2005,6/16/2005,16-Jun,Counted live,Sockeye,Adult,273
Situk Lower,Situk RIver,2005,6/17/2005,17-Jun,Counted live,Sockeye,Adult,593
Situk Lower,Situk RIver,2005,6/18/2005,18-Jun,Counted live,Sockeye,Adult,1781
Situk Lower,Situk RIver,2005,6/19/2005,19-Jun,Counted live,Sockeye,Adult,396
Situk Lower,Situk RIver,2005,6/20/2005,20-Jun,Counted live,Sockeye,Adult,1805
Situk Lower,Situk RIver,2005,6/21/2005,21-Jun,Counted live,Sockeye,Adult,147
Situk Lower,Situk RIver,2005,6/22/2005,22-Jun,Counted live,Sockeye,Adult,686
Situk Lower,Situk RIver,2005,6/23/2005,23-Jun,Counted live,Sockeye,Adult,2044
Situk Lower,Situk RIver,2005,6/24/2005,24-Jun,Counted live,Sockeye,Adult,2113
Situk Lower,Situk RIver,2005,6/25/2005,25-Jun,Counted live,Sockeye,Adult,1187
Situk Lower,Situk RIver,2005,6/26/2005,26-Jun,Counted live,Sockeye,Adult,2048
Situk Lower,Situk RIver,2005,6/27/2005,27-Jun,Counted live,Sockeye,Adult,2941
Situk Lower,Situk RIver,2005,6/28/2005,28-Jun,Counted live,Sockeye,Adult,555
Situk Lower,Situk RIver,2005,6/29/2005,29-Jun,Counted live,Sockeye,Adult,539
Situk Lower,Situk RIver,2005,6/30/2005,30-Jun,Counted live,Sockeye,Adult,528
Situk Lower,Situk RIver,2005,7/1/2005,1-Jul,Counted live,Sockeye,Adult,679
Situk Lower,Situk RIver,2005,7/2/2005,2-Jul,Counted live,Sockeye,Adult,2405
Situk Lower,Situk RIver,2005,7/3/2005,3-Jul,Counted live,Sockeye,Adult,1544
Situk Lower,Situk RIver,2005,7/4/2005,4-Jul,Counted live,Sockeye,Adult,1516
Situk Lower,Situk RIver,2005,7/5/2005,5-Jul,Counted live,Sockeye,Adult,396
Situk Lower,Situk RIver,2005,7/6/2005,6-Jul,Counted live,Sockeye,Adult,1251
Situk Lower,Situk RIver,2005,7/7/2005,7-Jul,Counted live,Sockeye,Adult,2792
Situk Lower,Situk RIver,2005,7/8/2005,8-Jul,Counted live,Sockeye,Adult,1632
Situk Lower,Situk RIver,2005,7/9/2005,9-Jul,Counted live,Sockeye,Adult,4175
Situk Lower,Situk RIver,2005,7/10/2005,10-Jul,Counted live,Sockeye,Adult,450
Situk Lower,Situk RIver,2005,7/11/2005,11-Jul,Counted live,Sockeye,Adult,2005
Situk Lower,Situk RIver,2005,7/12/2005,12-Jul,Counted live,Sockeye,Adult,1875
Situk Lower,Situk RIver,2005,7/13/2005,13-Jul,Counted live,Sockeye,Adult,159
Situk Lower,Situk RIver,2005,7/14/2005,14-Jul,Counted live,Sockeye,Adult,318
Situk Lower,Situk RIver,2005,7/15/2005,15-Jul,Counted live,Sockeye,Adult,275
Situk Lower,Situk RIver,2005,7/16/2005,16-Jul,Counted live,Sockeye,Adult,969
Situk Lower,Situk RIver,2005,7/17/2005,17-Jul,Counted live,Sockeye,Adult,450
Situk Lower,Situk RIver,2005,7/18/2005,18-Jul,Counted live,Sockeye,Adult,668
Situk Lower,Situk RIver,2005,7/19/2005,19-Jul,Counted live,Sockeye,Adult,2549
Situk Lower,Situk RIver,2005,7/20/2005,20-Jul,Counted live,Sockeye,Adult,627
Situk Lower,Situk RIver,2005,7/21/2005,21-Jul,Counted live,Sockeye,Adult,700
Situk Lower,Situk RIver,2005,7/22/2005,22-Jul,Counted live,Sockeye,Adult,808
Situk Lower,Situk RIver,2005,7/23/2005,23-Jul,Counted live,Sockeye,Adult,930
Situk Lower,Situk RIver,2005,7/24/2005,24-Jul,Counted live,Sockeye,Adult,726
Situk Lower,Situk RIver,2005,7/25/2005,25-Jul,Counted live,Sockeye,Adult,188
Situk Lower,Situk RIver,2005,7/26/2005,26-Jul,Counted live,Sockeye,Adult,216
Situk Lower,Situk RIver,2005,7/27/2005,27-Jul,Counted live,Sockeye,Adult,1150
Situk Lower,Situk RIver,2005,7/28/2005,28-Jul,Counted live,Sockeye,Adult,493
Situk Lower,Situk RIver,2005,7/29/2005,29-Jul,Counted live,Sockeye,Adult,176
Situk Lower,Situk RIver,2005,7/30/2005,30-Jul,Counted live,Sockeye,Adult,132
Situk Lower,Situk RIver,2005,7/31/2005,31-Jul,Counted live,Sockeye,Adult,457
Situk Lower,Situk RIver,2006,6/7/2006,7-Jun,Counted live,Sockeye,Adult,35
Situk Lower,Situk RIver,2006,6/9/2006,9-Jun,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,2006,6/12/2006,12-Jun,Counted live,Sockeye,Adult,443
Situk Lower,Situk RIver,2006,6/13/2006,13-Jun,Counted live,Sockeye,Adult,30
Situk Lower,Situk RIver,2006,6/14/2006,14-Jun,Counted live,Sockeye,Adult,395
Situk Lower,Situk RIver,2006,6/16/2006,16-Jun,Counted live,Sockeye,Adult,2
Situk Lower,Situk RIver,2006,6/17/2006,17-Jun,Counted live,Sockeye,Adult,1298
Situk Lower,Situk RIver,2006,6/18/2006,18-Jun,Counted live,Sockeye,Adult,433
Situk Lower,Situk RIver,2006,6/19/2006,19-Jun,Counted live,Sockeye,Adult,26
Situk Lower,Situk RIver,2006,6/20/2006,20-Jun,Counted live,Sockeye,Adult,90
Situk Lower,Situk RIver,2006,6/21/2006,21-Jun,Counted live,Sockeye,Adult,12
Situk Lower,Situk RIver,2006,6/22/2006,22-Jun,Counted live,Sockeye,Adult,165
Situk Lower,Situk RIver,2006,6/23/2006,23-Jun,Counted live,Sockeye,Adult,2163
Situk Lower,Situk RIver,2006,6/24/2006,24-Jun,Counted live,Sockeye,Adult,610
Situk Lower,Situk RIver,2006,6/25/2006,25-Jun,Counted live,Sockeye,Adult,1265
Situk Lower,Situk RIver,2006,6/26/2006,26-Jun,Counted live,Sockeye,Adult,986
Situk Lower,Situk RIver,2006,6/27/2006,27-Jun,Counted live,Sockeye,Adult,1438
Situk Lower,Situk RIver,2006,6/28/2006,28-Jun,Counted live,Sockeye,Adult,1093
Situk Lower,Situk RIver,2006,6/29/2006,29-Jun,Counted live,Sockeye,Adult,1205
Situk Lower,Situk RIver,2006,6/30/2006,30-Jun,Counted live,Sockeye,Adult,1086
Situk Lower,Situk RIver,2006,7/1/2006,1-Jul,Counted live,Sockeye,Adult,3271
Situk Lower,Situk RIver,2006,7/2/2006,2-Jul,Counted live,Sockeye,Adult,2067
Situk Lower,Situk RIver,2006,7/3/2006,3-Jul,Counted live,Sockeye,Adult,2256
Situk Lower,Situk RIver,2006,7/4/2006,4-Jul,Counted live,Sockeye,Adult,1917
Situk Lower,Situk RIver,2006,7/5/2006,5-Jul,Counted live,Sockeye,Adult,422
Situk Lower,Situk RIver,2006,7/6/2006,6-Jul,Counted live,Sockeye,Adult,753
Situk Lower,Situk RIver,2006,7/7/2006,7-Jul,Counted live,Sockeye,Adult,3048
Situk Lower,Situk RIver,2006,7/8/2006,8-Jul,Counted live,Sockeye,Adult,1706
Situk Lower,Situk RIver,2006,7/9/2006,9-Jul,Counted live,Sockeye,Adult,2758
Situk Lower,Situk RIver,2006,7/10/2006,10-Jul,Counted live,Sockeye,Adult,1223
Situk Lower,Situk RIver,2006,7/11/2006,11-Jul,Counted live,Sockeye,Adult,190
Situk Lower,Situk RIver,2006,7/12/2006,12-Jul,Counted live,Sockeye,Adult,2025
Situk Lower,Situk RIver,2006,7/13/2006,13-Jul,Counted live,Sockeye,Adult,1734
Situk Lower,Situk RIver,2006,7/14/2006,14-Jul,Counted live,Sockeye,Adult,4660
Situk Lower,Situk RIver,2006,7/15/2006,15-Jul,Counted live,Sockeye,Adult,1756
Situk Lower,Situk RIver,2006,7/16/2006,16-Jul,Counted live,Sockeye,Adult,1972
Situk Lower,Situk RIver,2006,7/17/2006,17-Jul,Counted live,Sockeye,Adult,273
Situk Lower,Situk RIver,2006,7/18/2006,18-Jul,Counted live,Sockeye,Adult,2065
Situk Lower,Situk RIver,2006,7/19/2006,19-Jul,Counted live,Sockeye,Adult,2199
Situk Lower,Situk RIver,2006,7/20/2006,20-Jul,Counted live,Sockeye,Adult,202
Situk Lower,Situk RIver,2006,7/21/2006,21-Jul,Counted live,Sockeye,Adult,2496
Situk Lower,Situk RIver,2006,7/22/2006,22-Jul,Counted live,Sockeye,Adult,2033
Situk Lower,Situk RIver,2006,7/23/2006,23-Jul,Counted live,Sockeye,Adult,3276
Situk Lower,Situk RIver,2006,7/24/2006,24-Jul,Counted live,Sockeye,Adult,427
Situk Lower,Situk RIver,2006,7/25/2006,25-Jul,Counted live,Sockeye,Adult,4285
Situk Lower,Situk RIver,2006,7/26/2006,26-Jul,Counted live,Sockeye,Adult,2658
Situk Lower,Situk RIver,2006,7/27/2006,27-Jul,Counted live,Sockeye,Adult,202
Situk Lower,Situk RIver,2006,7/28/2006,28-Jul,Counted live,Sockeye,Adult,919
Situk Lower,Situk RIver,2006,7/29/2006,29-Jul,Counted live,Sockeye,Adult,2258
Situk Lower,Situk RIver,2006,7/30/2006,30-Jul,Counted live,Sockeye,Adult,2218
Situk Lower,Situk RIver,2006,7/31/2006,31-Jul,Counted live,Sockeye,Adult,1151
Situk Lower,Situk RIver,2006,8/1/2006,1-Aug,Counted live,Sockeye,Adult,427
Situk Lower,Situk RIver,2006,8/2/2006,2-Aug,Counted live,Sockeye,Adult,2945
Situk Lower,Situk RIver,2006,8/3/2006,3-Aug,Counted live,Sockeye,Adult,1354
Situk Lower,Situk RIver,2006,8/4/2006,4-Aug,Counted live,Sockeye,Adult,531
Situk Lower,Situk RIver,2006,8/5/2006,5-Aug,Counted live,Sockeye,Adult,749
Situk Lower,Situk RIver,2006,8/6/2006,6-Aug,Counted live,Sockeye,Adult,1185
Situk Lower,Situk RIver,2006,8/7/2006,7-Aug,Counted live,Sockeye,Adult,1458
Situk Lower,Situk RIver,2006,8/8/2006,8-Aug,Counted live,Sockeye,Adult,1892
Situk Lower,Situk RIver,2006,8/9/2006,9-Aug,Counted live,Sockeye,Adult,492
Situk Lower,Situk RIver,2006,8/10/2006,10-Aug,Counted live,Sockeye,Adult,410
Situk Lower,Situk RIver,2006,8/11/2006,11-Aug,Counted live,Sockeye,Adult,505
Situk Lower,Situk RIver,2006,8/12/2006,12-Aug,Counted live,Sockeye,Adult,2114
Situk Lower,Situk RIver,2006,8/13/2006,13-Aug,Counted live,Sockeye,Adult,3801
Situk Lower,Situk RIver,2006,8/14/2006,14-Aug,Counted live,Sockeye,Adult,614
Situk Lower,Situk RIver,2006,8/15/2006,15-Aug,Counted live,Sockeye,Adult,678
Situk Lower,Situk RIver,2007,5/30/2007,30-May,Counted live,Sockeye,Adult,1
Situk Lower,Situk RIver,2007,6/2/2007,2-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2007,6/3/2007,3-Jun,Counted live,Sockeye,Adult,4
Situk Lower,Situk RIver,2007,6/4/2007,4-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2007,6/5/2007,5-Jun,Counted live,Sockeye,Adult,6
Situk Lower,Situk RIver,2007,6/6/2007,6-Jun,Counted live,Sockeye,Adult,256
Situk Lower,Situk RIver,2007,6/7/2007,7-Jun,Counted live,Sockeye,Adult,8
Situk Lower,Situk RIver,2007,6/9/2007,9-Jun,Counted live,Sockeye,Adult,11
Situk Lower,Situk RIver,2007,6/10/2007,10-Jun,Counted live,Sockeye,Adult,247
Situk Lower,Situk RIver,2007,6/11/2007,11-Jun,Counted live,Sockeye,Adult,152
Situk Lower,Situk RIver,2007,6/12/2007,12-Jun,Counted live,Sockeye,Adult,3
Situk Lower,Situk RIver,2007,6/14/2007,14-Jun,Counted live,Sockeye,Adult,109
Situk Lower,Situk RIver,2007,6/15/2007,15-Jun,Counted live,Sockeye,Adult,269
Situk Lower,Situk RIver,2007,6/16/2007,16-Jun,Counted live,Sockeye,Adult,314
Situk Lower,Situk RIver,2007,6/17/2007,17-Jun,Counted live,Sockeye,Adult,597
Situk Lower,Situk RIver,2007,6/18/2007,18-Jun,Counted live,Sockeye,Adult,996
Situk Lower,Situk RIver,2007,6/19/2007,19-Jun,Counted live,Sockeye,Adult,656
Situk Lower,Situk RIver,2007,6/20/2007,20-Jun,Counted live,Sockeye,Adult,1013
Situk Lower,Situk RIver,2007,6/21/2007,21-Jun,Counted live,Sockeye,Adult,293
Situk Lower,Situk RIver,2007,6/22/2007,22-Jun,Counted live,Sockeye,Adult,43
Situk Lower,Situk RIver,2007,6/23/2007,23-Jun,Counted live,Sockeye,Adult,32
Situk Lower,Situk RIver,2007,6/24/2007,24-Jun,Counted live,Sockeye,Adult,934
Situk Lower,Situk RIver,2007,6/25/2007,25-Jun,Counted live,Sockeye,Adult,232
Situk Lower,Situk RIver,2007,6/26/2007,26-Jun,Counted live,Sockeye,Adult,692
Situk Lower,Situk RIver,2007,6/27/2007,27-Jun,Counted live,Sockeye,Adult,34
Situk Lower,Situk RIver,2007,6/28/2007,28-Jun,Counted live,Sockeye,Adult,198
Situk Lower,Situk RIver,2007,6/29/2007,29-Jun,Counted live,Sockeye,Adult,670
Situk Lower,Situk RIver,2007,6/30/2007,30-Jun,Counted live,Sockeye,Adult,1300
Situk Lower,Situk RIver,2007,7/1/2007,1-Jul,Counted live,Sockeye,Adult,1076
Situk Lower,Situk RIver,2007,7/2/2007,2-Jul,Counted live,Sockeye,Adult,771
Situk Lower,Situk RIver,2007,7/3/2007,3-Jul,Counted live,Sockeye,Adult,27
Situk Lower,Situk RIver,2007,7/4/2007,4-Jul,Counted live,Sockeye,Adult,959
Situk Lower,Situk RIver,2007,7/5/2007,5-Jul,Counted live,Sockeye,Adult,844
Situk Lower,Situk RIver,2007,7/6/2007,6-Jul,Counted live,Sockeye,Adult,1210
Situk Lower,Situk RIver,2007,7/7/2007,7-Jul,Counted live,Sockeye,Adult,1313
Situk Lower,Situk RIver,2007,7/8/2007,8-Jul,Counted live,Sockeye,Adult,841
Situk Lower,Situk RIver,2007,7/9/2007,9-Jul,Counted live,Sockeye,Adult,1987
Situk Lower,Situk RIver,2007,7/10/2007,10-Jul,Counted live,Sockeye,Adult,421
Situk Lower,Situk RIver,2007,7/11/2007,11-Jul,Counted live,Sockeye,Adult,1570
Situk Lower,Situk RIver,2007,7/12/2007,12-Jul,Counted live,Sockeye,Adult,438
Situk Lower,Situk RIver,2007,7/13/2007,13-Jul,Counted live,Sockeye,Adult,1990
Situk Lower,Situk RIver,2007,7/14/2007,14-Jul,Counted live,Sockeye,Adult,3305
Situk Lower,Situk RIver,2007,7/15/2007,15-Jul,Counted live,Sockeye,Adult,1824
Situk Lower,Situk RIver,2007,7/16/2007,16-Jul,Counted live,Sockeye,Adult,1255
Situk Lower,Situk RIver,2007,7/17/2007,17-Jul,Counted live,Sockeye,Adult,623
Situk Lower,Situk RIver,2007,7/18/2007,18-Jul,Counted live,Sockeye,Adult,1301
Situk Lower,Situk RIver,2007,7/19/2007,19-Jul,Counted live,Sockeye,Adult,1141
Situk Lower,Situk RIver,2007,7/20/2007,20-Jul,Counted live,Sockeye,Adult,443
Situk Lower,Situk RIver,2007,7/21/2007,21-Jul,Counted live,Sockeye,Adult,1855
Situk Lower,Situk RIver,2007,7/22/2007,22-Jul,Counted live,Sockeye,Adult,1206
Situk Lower,Situk RIver,2007,7/23/2007,23-Jul,Counted live,Sockeye,Adult,4679
Situk Lower,Situk RIver,2007,7/24/2007,24-Jul,Counted live,Sockeye,Adult,670
Situk Lower,Situk RIver,2007,7/25/2007,25-Jul,Counted live,Sockeye,Adult,1370
Situk Lower,Situk RIver,2007,7/26/2007,26-Jul,Counted live,Sockeye,Adult,430
Situk Lower,Situk RIver,2007,7/27/2007,27-Jul,Counted live,Sockeye,Adult,135
Situk Lower,Situk RIver,2007,7/28/2007,28-Jul,Counted live,Sockeye,Adult,2043
Situk Lower,Situk RIver,2007,7/29/2007,29-Jul,Counted live,Sockeye,Adult,511
Situk Lower,Situk RIver,2007,7/30/2007,30-Jul,Counted live,Sockeye,Adult,2755
Situk Lower,Situk RIver,2007,7/31/2007,31-Jul,Counted live,Sockeye,Adult,1242
Situk Lower,Situk RIver,2007,8/1/2007,1-Aug,Counted live,Sockeye,Adult,1683
Situk Lower,Situk RIver,2007,8/2/2007,2-Aug,Counted live,Sockeye,Adult,845
Situk Lower,Situk RIver,2007,8/3/2007,3-Aug,Counted live,Sockeye,Adult,436
Situk Lower,Situk RIver,2007,8/4/2007,4-Aug,Counted live,Sockeye,Adult,656
Situk Lower,Situk RIver,2007,8/5/2007,5-Aug,Counted live,Sockeye,Adult,1428
Situk Lower,Situk RIver,2007,8/6/2007,6-Aug,Counted live,Sockeye,Adult,2122
Situk Lower,Situk RIver,2007,8/7/2007,7-Aug,Counted live,Sockeye,Adult,1049
Situk Lower,Situk RIver,2007,8/8/2007,8-Aug,Counted live,Sockeye,Adult,1018
Situk Lower,Situk RIver,2007,8/9/2007,9-Aug,Counted live,Sockeye,Adult,885
Situk Lower,Situk RIver,2007,8/10/2007,10-Aug,Counted live,Sockeye,Adult,1017
Situk Lower,Situk RIver,2007,8/11/2007,11-Aug,Counted live,Sockeye,Adult,330
Situk Lower,Situk RIver,2007,8/12/2007,12-Aug,Counted live,Sockeye,Adult,1032
Situk Lower,Situk RIver,2007,8/13/2007,13-Aug,Counted live,Sockeye,Adult,256
Situk Lower,Situk RIver,2008,6/12/2008,12-Jun,Counted live,Sockeye,Adult,5
Situk Lower,Situk RIver,2008,6/20/2008,20-Jun,Counted live,Sockeye,Adult,240
Situk Lower,Situk RIver,2008,6/21/2008,21-Jun,Counted live,Sockeye,Adult,331
Situk Lower,Situk RIver,2008,6/22/2008,22-Jun,Counted live,Sockeye,Adult,1503
Situk Lower,Situk RIver,2008,6/23/2008,23-Jun,Counted live,Sockeye,Adult,42
Situk Lower,Situk RIver,2008,6/24/2008,24-Jun,Counted live,Sockeye,Adult,392
Situk Lower,Situk RIver,2008,6/25/2008,25-Jun,Counted live,Sockeye,Adult,97
Situk Lower,Situk RIver,2008,6/26/2008,26-Jun,Counted live,Sockeye,Adult,108
Situk Lower,Situk RIver,2008,6/27/2008,27-Jun,Counted live,Sockeye,Adult,53
Situk Lower,Situk RIver,2008,6/28/2008,28-Jun,Counted live,Sockeye,Adult,1042
Situk Lower,Situk RIver,2008,6/29/2008,29-Jun,Counted live,Sockeye,Adult,1481
Situk Lower,Situk RIver,2008,6/30/2008,30-Jun,Counted live,Sockeye,Adult,849
Situk Lower,Situk RIver,2008,7/1/2008,1-Jul,Counted live,Sockeye,Adult,53
Situk Lower,Situk RIver,2008,7/2/2008,2-Jul,Counted live,Sockeye,Adult,1266
Situk Lower,Situk RIver,2008,7/3/2008,3-Jul,Counted live,Sockeye,Adult,2130
Situk Lower,Situk RIver,2008,7/4/2008,4-Jul,Counted live,Sockeye,Adult,2173
Situk Lower,Situk RIver,2008,7/5/2008,5-Jul,Counted live,Sockeye,Adult,1032
Situk Lower,Situk RIver,2008,7/6/2008,6-Jul,Counted live,Sockeye,Adult,411
Situk Lower,Situk RIver,2008,7/7/2008,7-Jul,Counted live,Sockeye,Adult,700
Situk Lower,Situk RIver,2008,7/8/2008,8-Jul,Counted live,Sockeye,Adult,294
Situk Lower,Situk RIver,2008,7/9/2008,9-Jul,Counted live,Sockeye,Adult,568
Situk Lower,Situk RIver,2008,7/10/2008,10-Jul,Counted live,Sockeye,Adult,257
Situk Lower,Situk RIver,2008,7/11/2008,11-Jul,Counted live,Sockeye,Adult,272
Situk Lower,Situk RIver,2008,7/12/2008,12-Jul,Counted live,Sockeye,Adult,1417
Situk Lower,Situk RIver,2008,7/13/2008,13-Jul,Counted live,Sockeye,Adult,26
